日期,段,负载电量kWh,光伏电量kWh,净负荷kWh,负载均值kW,光伏均值kW
2025-11-11,8:00-12:00,25882.0882,22152.8208,3729.2674,6470.5220,5538.2052
2025-11-11,12:00-16:00,24679.0545,21619.4319,3059.6226,6169.7636,5404.8580
2025-11-11,16:00-20:00,20537.0652,1148.0627,19389.0025,5134.2663,287.0157
2025-11-11,20:00-24:00,15197.7953,0.0000,15197.7953,3799.4488,0.0000
2025-11-12,0:00-4:00,13969.1472,0.0000,13969.1472,3492.2868,0.0000
2025-11-12,4:00-8:00,17580.4400,1506.1092,16074.3308,4395.1100,376.5273
2025-11-12,8:00-12:00,25856.5861,21965.1414,3891.4447,6464.1465,5491.2853
2025-11-12,12:00-16:00,24526.5008,21913.3773,2613.1235,6131.6252,5478.3443
2025-11-12,16:00-20:00,20441.5166,1076.0982,19365.4184,5110.3791,269.0246
2025-11-12,20:00-24:00,15042.5231,0.0000,15042.5231,3760.6308,0.0000
2025-11-13,0:00-4:00,14168.9431,0.0000,14168.9431,3542.2358,0.0000
2025-11-13,4:00-8:00,17594.7827,1538.4991,16056.2836,4398.6957,384.6248
2025-11-13,8:00-12:00,25822.7003,22604.8784,3217.8219,6455.6751,5651.2196
2025-11-13,12:00-16:00,24659.0665,20140.6062,4518.4603,6164.7666,5035.1515
2025-11-13,16:00-20:00,20615.4279,1100.2523,19515.1756,5153.8570,275.0631
2025-11-13,20:00-24:00,14919.1868,0.0000,14919.1868,3729.7967,0.0000
2025-11-14,0:00-4:00,10419.1588,0.0000,10419.1588,2604.7897,0.0000
2025-11-14,4:00-8:00,11264.4148,1428.0644,9836.3504,2816.1037,357.0161
2025-11-14,8:00-12:00,14494.4537,21441.5866,-6947.1330,3623.6134,5360.3967
2025-11-14,12:00-16:00,14129.8614,20287.0627,-6157.2013,3532.4653,5071.7657
2025-11-14,16:00-20:00,11372.0252,982.7240,10389.3011,2843.0063,245.6810
2025-11-14,20:00-24:00,10057.9792,0.0000,10057.9792,2514.4948,0.0000
2025-11-15,0:00-4:00,10400.2600,0.0000,10400.2600,2600.0650,0.0000
2025-11-15,4:00-8:00,11499.1296,1345.7700,10153.3595,2874.7824,336.4425
2025-11-15,8:00-12:00,14652.6202,21215.5237,-6562.9035,3663.1551,5303.8809
2025-11-15,12:00-16:00,14323.5391,20645.0474,-6321.5083,3580.8848,5161.2619
2025-11-15,16:00-20:00,11229.7003,1048.7488,10180.9515,2807.4251,262.1872
2025-11-15,20:00-24:00,10361.7275,0.0000,10361.7275,2590.4319,0.0000
2025-11-16,0:00-4:00,13990.3214,0.0000,13990.3214,3497.5804,0.0000
2025-11-16,4:00-8:00,17625.3786,1394.1309,16231.2478,4406.3447,348.5327
2025-11-16,8:00-12:00,26125.7722,20436.8301,5688.9421,6531.4431,5109.2075
2025-11-16,12:00-16:00,24690.0837,21050.5788,3639.5048,6172.5209,5262.6447
2025-11-16,16:00-20:00,20715.2223,1044.1860,19671.0363,5178.8056,261.0465
2025-11-16,20:00-24:00,15213.4919,0.0000,15213.4919,3803.3730,0.0000
2025-11-17,0:00-4:00,14079.7910,0.0000,14079.7910,3519.9478,0.0000
2025-11-17,4:00-8:00,17380.2422,1239.8949,16140.3473,4345.0605,309.9737
2025-11-17,8:00-12:00,25865.0575,20996.4947,4868.5629,6466.2644,5249.1237
2025-11-17,12:00-16:00,24498.2415,21347.5801,3150.6613,6124.5604,5336.8950
2025-11-17,16:00-20:00,20449.2050,989.9866,19459.2184,5112.3012,247.4967
2025-11-17,20:00-24:00,14997.1735,0.0000,14997.1735,3749.2934,0.0000
2025-11-18,0:00-4:00,14084.0923,0.0000,14084.0923,3521.0231,0.0000
2025-11-18,4:00-8:00,17474.3116,1401.7414,16072.5703,4368.5779,350.4353
2025-11-18,8:00-12:00,25970.3758,21278.2274,4692.1484,6492.5940,5319.5569
2025-11-18,12:00-16:00,24653.2219,19228.9379,5424.2840,6163.3055,4807.2345
2025-11-18,16:00-20:00,20460.0475,984.2279,19475.8195,5115.0119,246.0570
2025-11-18,20:00-24:00,15141.6373,0.0000,15141.6373,3785.4093,0.0000
2025-11-19,0:00-4:00,14289.1170,0.0000,14289.1170,3572.2792,0.0000
2025-11-19,4:00-8:00,17605.2543,1262.2355,16343.0188,4401.3136,315.5589
2025-11-19,8:00-12:00,25937.1185,19940.3325,5996.7860,6484.2796,4985.0831
2025-11-19,12:00-16:00,24641.1981,20644.3348,3996.8633,6160.2995,5161.0837
2025-11-19,16:00-20:00,20404.0770,964.4869,19439.5901,5101.0193,241.1217
2025-11-19,20:00-24:00,15302.9365,0.0000,15302.9365,3825.7341,0.0000
2025-11-20,0:00-4:00,14146.6518,0.0000,14146.6518,3536.6630,0.0000
2025-11-20,4:00-8:00,17470.9836,1359.2050,16111.7786,4367.7459,339.8013
2025-11-20,8:00-12:00,25971.1914,21513.2918,4457.8996,6492.7979,5378.3230
2025-11-20,12:00-16:00,24695.2921,19222.8226,5472.4695,6173.8230,4805.7056
2025-11-20,16:00-20:00,20542.5716,958.0618,19584.5098,5135.6429,239.5154
2025-11-20,20:00-24:00,15019.7666,0.0000,15019.7666,3754.9417,0.0000
2025-11-21,0:00-4:00,10671.6198,0.0000,10671.6198,2667.9050,0.0000
2025-11-21,4:00-8:00,11445.1027,1206.1921,10238.9106,2861.2757,301.5480
2025-11-21,8:00-12:00,14478.3003,21117.4213,-6639.1210,3619.5751,5279.3553
2025-11-21,12:00-16:00,14043.5376,19895.4441,-5851.9064,3510.8844,4973.8610
2025-11-21,16:00-20:00,11184.7729,915.7355,10269.0374,2796.1932,228.9339
2025-11-21,20:00-24:00,10175.8437,0.0000,10175.8437,2543.9609,0.0000
2025-11-22,0:00-4:00,10457.5603,0.0000,10457.5603,2614.3901,0.0000
2025-11-22,4:00-8:00,11617.9635,1186.4947,10431.4688,2904.4909,296.6237
2025-11-22,8:00-12:00,14685.2407,20064.4266,-5379.1859,3671.3102,5016.1067
2025-11-22,12:00-16:00,13951.6977,20196.6274,-6244.9297,3487.9244,5049.1568
2025-11-22,16:00-20:00,11401.0263,882.5319,10518.4944,2850.2566,220.6330
2025-11-22,20:00-24:00,10436.4216,0.0000,10436.4216,2609.1054,0.0000
2025-11-23,0:00-4:00,14075.1686,0.0000,14075.1686,3518.7921,0.0000
2025-11-23,4:00-8:00,17665.5457,1066.0448,16599.5009,4416.3864,266.5112
2025-11-23,8:00-12:00,25857.6875,19098.0485,6759.6390,6464.4219,4774.5121
2025-11-23,12:00-16:00,24444.2015,21418.5614,3025.6400,6111.0504,5354.6404
2025-11-23,16:00-20:00,20587.3501,967.9412,19619.4089,5146.8375,241.9853
2025-11-23,20:00-24:00,15152.7388,0.0000,15152.7388,3788.1847,0.0000
2025-11-24,0:00-4:00,14154.0137,0.0000,14154.0137,3538.5034,0.0000
2025-11-24,4:00-8:00,17539.3634,1231.0915,16308.2719,4384.8408,307.7729
2025-11-24,8:00-12:00,25920.3771,21821.0724,4099.3047,6480.0943,5455.2681
2025-11-24,12:00-16:00,24597.7782,19904.0461,4693.7321,6149.4445,4976.0115
2025-11-24,16:00-20:00,20380.9155,857.5341,19523.3814,5095.2289,214.3835
2025-11-24,20:00-24:00,15383.2399,0.0000,15383.2399,3845.8100,0.0000
2025-11-25,0:00-4:00,14159.0770,0.0000,14159.0770,3539.7692,0.0000
2025-11-25,4:00-8:00,17478.6696,1110.7281,16367.9415,4369.6674,277.6820
2025-11-25,8:00-12:00,25757.9774,19442.6705,6315.3069,6439.4943,4860.6676
2025-11-25,12:00-16:00,24665.0418,20145.6583,4519.3835,6166.2605,5036.4146
2025-11-25,16:00-20:00,20372.7303,814.6748,19558.0555,5093.1826,203.6687
2025-11-25,20:00-24:00,15248.8961,0.0000,15248.8961,3812.2240,0.0000
2025-11-26,0:00-4:00,13942.9985,0.0000,13942.9985,3485.7496,0.0000
2025-11-26,4:00-8:00,17573.2121,1162.5637,16410.6484,4393.3030,290.6409
2025-11-26,8:00-12:00,26094.5072,19754.6372,6339.8700,6523.6268,4938.6593
2025-11-26,12:00-16:00,24733.2272,19179.5920,5553.6352,6183.3068,4794.8980
2025-11-26,16:00-20:00,20292.1652,831.9769,19460.1882,5073.0413,207.9942
2025-11-26,20:00-24:00,15050.3265,0.0000,15050.3265,3762.5816,0.0000
2025-11-27,0:00-4:00,13984.1313,0.0000,13984.1313,3496.0328,0.0000
2025-11-27,4:00-8:00,17579.8521,1126.9245,16452.9276,4394.9630,281.7311
2025-11-27,8:00-12:00,25869.3644,20589.6278,5279.7366,6467.3411,5147.4070
2025-11-27,12:00-16:00,24465.8840,19007.7268,5458.1572,6116.4710,4751.9317
2025-11-27,16:00-20:00,20406.9601,692.9698,19713.9903,5101.7400,173.2424
2025-11-27,20:00-24:00,14891.9497,0.0000,14891.9497,3722.9874,0.0000
2025-11-28,0:00-4:00,10372.5283,0.0000,10372.5283,2593.1321,0.0000
2025-11-28,4:00-8:00,11562.0607,1024.3503,10537.7104,2890.5152,256.0876
2025-11-28,8:00-12:00,14600.0242,19526.0611,-4926.0369,3650.0061,4881.5153
2025-11-28,12:00-16:00,14223.5399,19922.2257,-5698.6858,3555.8850,4980.5564
2025-11-28,16:00-20:00,11493.8061,845.1456,10648.6604,2873.4515,211.2864
2025-11-28,20:00-24:00,9987.0621,0.0000,9987.0621,2496.7655,0.0000
2025-11-29,0:00-4:00,10244.7261,0.0000,10244.7261,2561.1815,0.0000
2025-11-29,4:00-8:00,11552.4720,1001.3523,10551.1198,2888.1180,250.3381
2025-11-29,8:00-12:00,14627.5642,18409.6768,-3782.1126,3656.8911,4602.4192
2025-11-29,12:00-16:00,14150.9338,17036.9846,-2886.0508,3537.7334,4259.2461
2025-11-29,16:00-20:00,11043.3161,778.7361,10264.5799,2760.8290,194.6840
2025-11-29,20:00-24:00,10537.1877,0.0000,10537.1877,2634.2969,0.0000
2025-11-30,0:00-4:00,14034.2577,0.0000,14034.2577,3508.5644,0.0000
2025-11-30,4:00-8:00,17598.1726,1034.0774,16564.0952,4399.5431,258.5193
2025-11-30,8:00-12:00,25966.2969,18418.2677,7548.0293,6491.5742,4604.5669
2025-11-30,12:00-16:00,24682.8364,17590.7465,7092.0898,6170.7091,4397.6866
2025-11-30,16:00-20:00,20492.4516,720.9148,19771.5368,5123.1129,180.2287
2025-11-30,20:00-24:00,15234.8193,0.0000,15234.8193,3808.7048,0.0000
2025-12-01,0:00-4:00,15399.2135,0.0000,15399.2135,3849.8034,0.0000
2025-12-01,4:00-8:00,19938.9222,1026.6371,18912.2852,4984.7306,256.6593
2025-12-01,8:00-12:00,28264.5730,19500.2012,8764.3718,7066.1432,4875.0503
2025-12-01,12:00-16:00,25748.1453,17755.5659,7992.5794,6437.0363,4438.8915
2025-12-01,16:00-20:00,20525.4010,710.0598,19815.3412,5131.3503,177.5149
2025-12-01,20:00-24:00,15415.1366,0.0000,15415.1366,3853.7841,0.0000
2025-12-02,0:00-4:00,15400.7019,0.0000,15400.7019,3850.1755,0.0000
2025-12-02,4:00-8:00,19773.8535,932.8960,18840.9575,4943.4634,233.2240
2025-12-02,8:00-12:00,27957.3298,17524.7253,10432.6045,6989.3325,4381.1813
2025-12-02,12:00-16:00,25945.6890,17651.1091,8294.5799,6486.4222,4412.7773
2025-12-02,16:00-20:00,20873.6379,654.0832,20219.5547,5218.4095,163.5208
2025-12-02,20:00-24:00,15449.4115,0.0000,15449.4115,3862.3529,0.0000
2025-12-03,0:00-4:00,15264.8165,0.0000,15264.8165,3816.2041,0.0000
2025-12-03,4:00-8:00,19683.8432,934.6142,18749.2289,4920.9608,233.6536
2025-12-03,8:00-12:00,27925.4345,18939.4069,8986.0276,6981.3586,4734.8517
2025-12-03,12:00-16:00,25883.0693,16934.0139,8949.0554,6470.7673,4233.5035
2025-12-03,16:00-20:00,20384.7078,652.1475,19732.5602,5096.1769,163.0369
2025-12-03,20:00-24:00,15481.0599,0.0000,15481.0599,3870.2650,0.0000
2025-12-04,0:00-4:00,15413.6327,0.0000,15413.6327,3853.4082,0.0000
2025-12-04,4:00-8:00,19819.7302,934.6772,18885.0530,4954.9326,233.6693
2025-12-04,8:00-12:00,28224.4516,18492.7196,9731.7320,7056.1129,4623.1799
2025-12-04,12:00-16:00,25749.8645,18479.4545,7270.4100,6437.4661,4619.8636
2025-12-04,16:00-20:00,20855.2984,658.1909,20197.1075,5213.8246,164.5477
2025-12-04,20:00-24:00,15273.2735,0.0000,15273.2735,3818.3184,0.0000
2025-12-05,0:00-4:00,11424.0496,0.0000,11424.0496,2856.0124,0.0000
2025-12-05,4:00-8:00,13542.7011,852.5957,12690.1053,3385.6753,213.1489
2025-12-05,8:00-12:00,16659.4767,18711.8120,-2052.3353,4164.8692,4677.9530
2025-12-05,12:00-16:00,15266.9888,17293.7010,-2026.7123,3816.7472,4323.4253
2025-12-05,16:00-20:00,11634.0775,698.3346,10935.7428,2908.5194,174.5837
2025-12-05,20:00-24:00,10340.7775,0.0000,10340.7775,2585.1944,0.0000
2025-12-06,0:00-4:00,11649.1164,0.0000,11649.1164,2912.2791,0.0000
2025-12-06,4:00-8:00,13535.5934,899.7316,12635.8618,3383.8983,224.9329
2025-12-06,8:00-12:00,16783.1848,16884.8853,-101.7005,4195.7962,4221.2213
2025-12-06,12:00-16:00,15202.0437,17419.4641,-2217.4204,3800.5109,4354.8660
2025-12-06,16:00-20:00,11589.9573,602.1093,10987.8480,2897.4893,150.5273
2025-12-06,20:00-24:00,10710.9255,0.0000,10710.9255,2677.7314,0.0000
2025-12-07,0:00-4:00,15360.7556,0.0000,15360.7556,3840.1889,0.0000
2025-12-07,4:00-8:00,19642.1309,949.1611,18692.9698,4910.5327,237.2903
2025-12-07,8:00-12:00,27966.7865,18851.2652,9115.5213,6991.6966,4712.8163
2025-12-07,12:00-16:00,25734.5929,17034.3317,8700.2613,6433.6482,4258.5829
2025-12-07,16:00-20:00,20870.6791,580.0237,20290.6553,5217.6698,145.0059
2025-12-07,20:00-24:00,15492.5179,0.0000,15492.5179,3873.1295,0.0000
2025-12-08,0:00-4:00,15239.0473,0.0000,15239.0473,3809.7618,0.0000
2025-12-08,4:00-8:00,19706.4322,939.6819,18766.7503,4926.6080,234.9205
2025-12-08,8:00-12:00,28026.0246,18609.4301,9416.5945,7006.5062,4652.3575
2025-12-08,12:00-16:00,25600.0686,16391.3525,9208.7161,6400.0171,4097.8381
2025-12-08,16:00-20:00,20589.6669,622.6784,19966.9885,5147.4167,155.6696
2025-12-08,20:00-24:00,15249.1144,0.0000,15249.1144,3812.2786,0.0000
2025-12-09,0:00-4:00,15244.3535,0.0000,15244.3535,3811.0884,0.0000
2025-12-09,4:00-8:00,19705.7945,850.7422,18855.0523,4926.4486,212.6856
2025-12-09,8:00-12:00,27864.4260,18868.6472,8995.7788,6966.1065,4717.1618
2025-12-09,12:00-16:00,25618.2938,16977.3097,8640.9841,6404.5735,4244.3274
2025-12-09,16:00-20:00,20920.7198,609.5277,20311.1922,5230.1800,152.3819
2025-12-09,20:00-24:00,15341.0934,0.0000,15341.0934,3835.2733,0.0000
2025-12-10,0:00-4:00,15156.2695,0.0000,15156.2695,3789.0674,0.0000
2025-12-10,4:00-8:00,19772.4789,964.4720,18808.0069,4943.1197,241.1180
2025-12-10,8:00-12:00,27845.8427,18498.4835,9347.3592,6961.4607,4624.6209
2025-12-10,12:00-16:00,25627.7560,15978.3946,9649.3615,6406.9390,3994.5986
2025-12-10,16:00-20:00,20612.5042,549.7959,20062.7083,5153.1261,137.4490
2025-12-10,20:00-24:00,15363.9131,0.0000,15363.9131,3840.9783,0.0000
2025-12-11,0:00-4:00,15160.5105,0.0000,15160.5105,3790.1276,0.0000
2025-12-11,4:00-8:00,19297.3315,900.8734,18396.4581,4824.3329,225.2183
2025-12-11,8:00-12:00,27832.9414,18159.1921,9673.7493,6958.2354,4539.7980
2025-12-11,12:00-16:00,25714.5484,18117.1177,7597.4307,6428.6371,4529.2794
2025-12-11,16:00-20:00,20637.7651,649.3610,19988.4041,5159.4413,162.3403
2025-12-11,20:00-24:00,15144.7019,0.0000,15144.7019,3786.1755,0.0000
2025-12-12,0:00-4:00,11347.2243,0.0000,11347.2243,2836.8061,0.0000
2025-12-12,4:00-8:00,13527.3669,822.0159,12705.3510,3381.8417,205.5040
2025-12-12,8:00-12:00,16618.6110,17218.2850,-599.6740,4154.6528,4304.5713
2025-12-12,12:00-16:00,15341.5969,16278.8622,-937.2653,3835.3992,4069.7156
2025-12-12,16:00-20:00,11411.0589,628.1271,10782.9318,2852.7647,157.0318
2025-12-12,20:00-24:00,10415.8456,0.0000,10415.8456,2603.9614,0.0000
2025-12-13,0:00-4:00,11572.6887,0.0000,11572.6887,2893.1722,0.0000
2025-12-13,4:00-8:00,13516.7400,832.8725,12683.8675,3379.1850,208.2181
2025-12-13,8:00-12:00,16620.8395,17394.9739,-774.1345,4155.2099,4348.7435
2025-12-13,12:00-16:00,15115.8434,16194.7523,-1078.9089,3778.9608,4048.6881
2025-12-13,16:00-20:00,11389.7745,619.0254,10770.7490,2847.4436,154.7564
2025-12-13,20:00-24:00,10624.2716,0.0000,10624.2716,2656.0679,0.0000
2025-12-14,0:00-4:00,15012.2037,0.0000,15012.2037,3753.0509,0.0000
2025-12-14,4:00-8:00,19522.2064,867.4582,18654.7482,4880.5516,216.8646
2025-12-14,8:00-12:00,28073.8090,17654.8703,10418.9387,7018.4523,4413.7176
2025-12-14,12:00-16:00,25813.5162,16694.2480,9119.2682,6453.3790,4173.5620
2025-12-14,16:00-20:00,20690.9355,527.2875,20163.6480,5172.7339,131.8219
2025-12-14,20:00-24:00,15409.9149,0.0000,15409.9149,3852.4787,0.0000
2025-12-15,0:00-4:00,15279.2538,0.0000,15279.2538,3819.8135,0.0000
2025-12-15,4:00-8:00,19610.3828,828.2470,18782.1358,4902.5957,207.0618
2025-12-15,8:00-12:00,27816.2053,16660.5525,11155.6528,6954.0513,4165.1381
2025-12-15,12:00-16:00,25726.2114,16744.3717,8981.8396,6431.5528,4186.0929
2025-12-15,16:00-20:00,20606.1185,602.4963,20003.6222,5151.5296,150.6241
2025-12-15,20:00-24:00,15267.0537,0.0000,15267.0537,3816.7634,0.0000
2025-12-16,0:00-4:00,15158.4767,0.0000,15158.4767,3789.6192,0.0000
2025-12-16,4:00-8:00,19700.5025,852.4372,18848.0652,4925.1256,213.1093
2025-12-16,8:00-12:00,28128.6181,16953.6307,11174.9874,7032.1545,4238.4077
2025-12-16,12:00-16:00,25542.7892,16828.3567,8714.4324,6385.6973,4207.0892
2025-12-16,16:00-20:00,20705.6524,594.4274,20111.2250,5176.4131,148.6069
2025-12-16,20:00-24:00,15410.9046,0.0000,15410.9046,3852.7261,0.0000
2025-12-17,0:00-4:00,15208.7638,0.0000,15208.7638,3802.1910,0.0000
2025-12-17,4:00-8:00,19828.4020,869.5686,18958.8334,4957.1005,217.3921
2025-12-17,8:00-12:00,27828.9217,17945.8680,9883.0537,6957.2304,4486.4670
2025-12-17,12:00-16:00,25775.6838,16886.0167,8889.6671,6443.9209,4221.5042
2025-12-17,16:00-20:00,20406.0900,573.2543,19832.8357,5101.5225,143.3136
2025-12-17,20:00-24:00,15418.6934,0.0000,15418.6934,3854.6733,0.0000
2025-12-18,0:00-4:00,15308.6656,0.0000,15308.6656,3827.1664,0.0000
2025-12-18,4:00-8:00,19588.5375,894.5766,18693.9609,4897.1344,223.6441
2025-12-18,8:00-12:00,27972.1381,17615.9742,10356.1639,6993.0345,4403.9936
2025-12-18,12:00-16:00,25717.8451,17858.5207,7859.3244,6429.4613,4464.6302
2025-12-18,16:00-20:00,20539.0378,580.0208,19959.0170,5134.7595,145.0052
2025-12-18,20:00-24:00,15189.1350,0.0000,15189.1350,3797.2838,0.0000
2025-12-19,0:00-4:00,11394.7131,0.0000,11394.7131,2848.6783,0.0000
2025-12-19,4:00-8:00,13464.2573,835.2714,12628.9858,3366.0643,208.8179
2025-12-19,8:00-12:00,16416.2799,18076.4805,-1660.2006,4104.0700,4519.1201
2025-12-19,12:00-16:00,15164.9174,16182.0094,-1017.0921,3791.2293,4045.5024
2025-12-19,16:00-20:00,11609.7059,591.1727,11018.5331,2902.4265,147.7932
2025-12-19,20:00-24:00,10543.4519,0.0000,10543.4519,2635.8630,0.0000
2025-12-20,0:00-4:00,11447.4292,0.0000,11447.4292,2861.8573,0.0000
2025-12-20,4:00-8:00,13470.8498,754.5001,12716.3497,3367.7125,188.6250
2025-12-20,8:00-12:00,16489.4976,17552.1745,-1062.6769,4122.3744,4388.0436
2025-12-20,12:00-16:00,15019.2805,16869.7922,-1850.5117,3754.8201,4217.4481
2025-12-20,16:00-20:00,11557.4546,635.7010,10921.7536,2889.3636,158.9253
2025-12-20,20:00-24:00,10684.0084,0.0000,10684.0084,2671.0021,0.0000
2025-12-21,0:00-4:00,15101.4047,0.0000,15101.4047,3775.3512,0.0000
2025-12-21,4:00-8:00,19615.0790,850.5529,18764.5261,4903.7698,212.6382
2025-12-21,8:00-12:00,28195.9663,17179.5258,11016.4406,7048.9916,4294.8814
2025-12-21,12:00-16:00,25565.4122,16734.3849,8831.0273,6391.3530,4183.5962
2025-12-21,16:00-20:00,20735.3922,574.1956,20161.1967,5183.8481,143.5489
2025-12-21,20:00-24:00,15163.1865,0.0000,15163.1865,3790.7966,0.0000
2025-12-22,0:00-4:00,15532.5699,0.0000,15532.5699,3883.1425,0.0000
2025-12-22,4:00-8:00,19579.3591,784.6638,18794.6953,4894.8398,196.1660
2025-12-22,8:00-12:00,27873.4797,17642.1754,10231.3043,6968.3699,4410.5439
2025-12-22,12:00-16:00,25662.6807,16768.5349,8894.1458,6415.6702,4192.1337
2025-12-22,16:00-20:00,20686.7827,585.6525,20101.1302,5171.6957,146.4131
2025-12-22,20:00-24:00,15383.5816,0.0000,15383.5816,3845.8954,0.0000
2025-12-23,0:00-4:00,15205.0847,0.0000,15205.0847,3801.2712,0.0000
2025-12-23,4:00-8:00,19252.3960,896.4459,18355.9502,4813.0990,224.1115
2025-12-23,8:00-12:00,27754.4135,18065.4082,9689.0053,6938.6034,4516.3520
2025-12-23,12:00-16:00,25667.3806,17125.9483,8541.4323,6416.8452,4281.4871
2025-12-23,16:00-20:00,20735.4203,610.7597,20124.6606,5183.8551,152.6899
2025-12-23,20:00-24:00,15341.9595,0.0000,15341.9595,3835.4899,0.0000
2025-12-24,0:00-4:00,15121.4483,0.0000,15121.4483,3780.3621,0.0000
2025-12-24,4:00-8:00,19632.7513,883.7786,18748.9727,4908.1878,220.9447
2025-12-24,8:00-12:00,27651.6429,18080.8524,9570.7905,6912.9107,4520.2131
2025-12-24,12:00-16:00,25592.5676,16534.6576,9057.9100,6398.1419,4133.6644
2025-12-24,16:00-20:00,20639.8178,600.5233,20039.2945,5159.9545,150.1308
2025-12-24,20:00-24:00,15316.1433,0.0000,15316.1433,3829.0358,0.0000
2025-12-25,0:00-4:00,15152.0009,0.0000,15152.0009,3788.0002,0.0000
2025-12-25,4:00-8:00,19659.5833,873.1756,18786.4077,4914.8958,218.2939
2025-12-25,8:00-12:00,27669.1835,17686.6042,9982.5793,6917.2959,4421.6510
2025-12-25,12:00-16:00,25556.0210,16800.4178,8755.6032,6389.0052,4200.1045
2025-12-25,16:00-20:00,20730.6210,617.2118,20113.4093,5182.6553,154.3029
2025-12-25,20:00-24:00,15022.4481,0.0000,15022.4481,3755.6120,0.0000
2025-12-26,0:00-4:00,11492.7073,0.0000,11492.7073,2873.1768,0.0000
2025-12-26,4:00-8:00,13488.2900,804.5117,12683.7783,3372.0725,201.1279
2025-12-26,8:00-12:00,16445.3873,18140.6635,-1695.2761,4111.3468,4535.1659
2025-12-26,12:00-16:00,15199.6088,15722.3382,-522.7293,3799.9022,3930.5845
2025-12-26,16:00-20:00,11396.4318,595.1719,10801.2599,2849.1079,148.7930
2025-12-26,20:00-24:00,10247.8824,0.0000,10247.8824,2561.9706,0.0000
2025-12-27,0:00-4:00,11291.0402,0.0000,11291.0402,2822.7600,0.0000
2025-12-27,4:00-8:00,13331.4542,876.1010,12455.3532,3332.8635,219.0252
2025-12-27,8:00-12:00,16375.0425,17117.8104,-742.7679,4093.7606,4279.4526
2025-12-27,12:00-16:00,15360.4374,16482.4805,-1122.0432,3840.1093,4120.6201
2025-12-27,16:00-20:00,11561.1376,593.9829,10967.1547,2890.2844,148.4957
2025-12-27,20:00-24:00,10490.0722,0.0000,10490.0722,2622.5180,0.0000
2025-12-28,0:00-4:00,15320.1644,0.0000,15320.1644,3830.0411,0.0000
2025-12-28,4:00-8:00,19452.7134,771.8862,18680.8272,4863.1783,192.9716
2025-12-28,8:00-12:00,27692.5720,17581.9811,10110.5909,6923.1430,4395.4953
2025-12-28,12:00-16:00,25304.6622,17735.7660,7568.8962,6326.1655,4433.9415
2025-12-28,16:00-20:00,20595.1534,612.3817,19982.7717,5148.7883,153.0954
2025-12-28,20:00-24:00,15146.0045,0.0000,15146.0045,3786.5011,0.0000
2025-12-29,0:00-4:00,15254.0524,0.0000,15254.0524,3813.5131,0.0000
2025-12-29,4:00-8:00,19488.3627,927.2403,18561.1224,4872.0907,231.8101
2025-12-29,8:00-12:00,27534.7474,18175.1103,9359.6371,6883.6869,4543.7776
2025-12-29,12:00-16:00,25398.6545,16456.5811,8942.0734,6349.6636,4114.1453
2025-12-29,16:00-20:00,20591.0032,594.6084,19996.3947,5147.7508,148.6521
2025-12-29,20:00-24:00,15410.4861,0.0000,15410.4861,3852.6215,0.0000
2025-12-30,0:00-4:00,15078.9246,0.0000,15078.9246,3769.7312,0.0000
2025-12-30,4:00-8:00,19442.5889,821.1496,18621.4392,4860.6472,205.2874
2025-12-30,8:00-12:00,27748.6442,17647.5345,10101.1097,6937.1610,4411.8836
2025-12-30,12:00-16:00,25414.6934,18255.3706,7159.3228,6353.6734,4563.8427
2025-12-30,16:00-20:00,20564.2271,578.0517,19986.1754,5141.0568,144.5129
2025-12-30,20:00-24:00,15277.4309,0.0000,15277.4309,3819.3577,0.0000
2025-12-31,0:00-4:00,15110.8830,0.0000,15110.8830,3777.7207,0.0000
2025-12-31,4:00-8:00,19439.6248,897.4744,18542.1503,4859.9062,224.3686
2025-12-31,8:00-12:00,27690.7547,16974.4870,10716.2677,6922.6887,4243.6217
2025-12-31,12:00-16:00,25411.4800,16640.0976,8771.3824,6352.8700,4160.0244
2025-12-31,16:00-20:00,20653.1245,633.2231,20019.9014,5163.2811,158.3058
2025-12-31,20:00-24:00,15485.8381,0.0000,15485.8381,3871.4595,0.0000
